herramienta	muestra	Aitchison	JSD	BrayCurtis	Spearman	F1
kaiju_db5	SGP.52	130.69772485354753	0.21085031029836587	0.5089046769292003	0.2439162311944673	0.5484162895927602
kaiju_db5	SRB.37	102.08952141183721	0.13604941146782853	0.34892191244208914	0.30734119448536434	0.5407725321888412
kaiju_db5	SVK.9	111.45985936371548	0.1469507760088704	0.4062956601100109	0.28936807106656737	0.5412983846388296
kaiju_db5	SVN.38	116.97275313866974	0.19680134021150486	0.47161420314938035	0.25850335375564476	0.5656685443225615
kaiju_db5	SWE.41	118.41917383655029	0.1602827758227838	0.4129967421855073	0.265569732673526	0.5578635014836796
kaiju_db5	SWE.41a	104.06536501795993	0.16692280870542586	0.39952837187604046	0.29464614074153966	0.5567567567567567
kaiju_db5	TCD.1	59.8726990072641	0.022382512734926592	0.08446885456346882	0.3568491888473472	0.4785840707964602
kaiju_db5	TGO.44	126.53487346266382	0.2545172795064189	0.5443384648955933	0.21522250891420022	0.538297223069881
kaiju_db5	TUR.46	78.99839555646098	0.0720853986571199	0.29813744496703276	0.33558548850083814	0.517862788491938
kaiju_db5	TZA.15	103.90064030844019	0.21285465774431633	0.4646046314788681	0.2927285172583962	0.5476624165148756
kaiju_db5	USA.74	132.84595708580977	0.2148828924931694	0.5202191527084534	0.25119196293663154	0.5552238805970149
kaiju_db5	USA.74a	111.96154713711209	0.16326546732722136	0.3900430516997414	0.283964373866555	0.5463414634146342
kaiju_db5	USA.74b	140.62911331707213	0.3029930213586217	0.6258545740915403	0.210136411069688	0.5724258289703316
kaiju_db5	USA.74c	112.70882348267044	0.21996430663503577	0.4709538336935321	0.29006321010370517	0.5457317073170732
kaiju_db5	USA.74d	110.91847859132395	0.18740587518124824	0.4564810660279021	0.2891321493911933	0.5538461538461539
kaiju_db5	USA.74e	108.7945766054846	0.16158268130106346	0.38583264173349974	0.29777356093621987	0.5505925250683683
kaiju_db5	USA.74f	125.93116483719876	0.20210586558900867	0.4626752840413558	0.268590521623999	0.5448992058643861
kaiju_db5	USA.74g	116.09067016304297	0.23006284455843315	0.49326749551769544	0.2611630745927032	0.5592867756315008
