name	rank	AUS.18a	AUS.18	BRA.53	BWA.19	CAN.22a	CAN.22	CAN.22b	CHE.67	DEU.27	FIN.25	ECU.14a	ESP.75	IRN.12	HRV.68	ISR.29	ISL.28	HUN.61	LVA.31	MKD.62	MLT.63	NLD.43	MYS.54	SGP.52	POL.36	TCD.1	USA.74g	USA.74f	AUT.70	CIV.13	COL.2	CZE.23	BGR.66	ALB.17	BRA.53a	CAN.22c	DNK.71_RL	DNK.71_RD	GEO.59	DNK.71_RA	IND.11	CHN.64	ETH.24	GHA.4	IRL.69	KEN.72	KAZ.6	KHM.21	MDA.65	NGA.50	LUX.32	NOR.34	ITA.30	LKA.40	NPL.33	SEN.8	PAK.7	PER.35	SVK.9	SRB.37	SWE.41	SWE.41a	SVN.38	TUR.46	USA.74b	USA.74a	USA.74c	USA.74	USA.74e	USA.74d	USA.74i	ZMB.49	ZMB.49b	XK.60	ZAF.39	ECU.14	NZL.56	TZA.15	TGO.44	USA.74h	VNM.48
Levilinea	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029282576866764276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016969285593076533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leyella	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.00042211903756859433	0.0	0.0	0.0	0.000792393026941363	0.0	0.0	0.0	0.0	0.0010422094841063053	0.0	0.0	0.0003454231433506045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003007518796992481	0.0	0.0	0.0	0.0	0.00030845157310302283	0.0	0.0005213764337851929	0.0005470459518599562	0.00023339946318123468	0.0	0.0004086636697997548	0.0008718395815170009	0.0035137034434293743	0.00020165355918531962	0.0	0.0	0.00030432136335970786	0.00019817677368212446	0.0	0.0	0.0020729684908789387	0.0005575171901133618	0.0	0.00020483408439164277	0.0	0.00013533631073216944	6.222000995520159e-05	0.000547945205479452	0.00274109145277847	0.0003720238095238095	0.0	0.00016969285593076533	0.00025329280648429586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024648755237860487	0.0	0.0007363770250368188	0.0005452562704471102	0.00035469378103570584	0.0	0.0	0.0	0.004594984902192464	0.0	0.00039672044432689763	0.0
Ligilactobacillus	genus	0.0038461538461538464	0.0006215040397762585	0.003870967741935484	0.0023501762632197414	0.00546448087431694	0.0	0.001266357112705783	0.0009940357852882703	0.003048780487804878	0.0003852080123266564	0.0071315372424722665	0.0004621072088724584	0.0017271157167530224	0.0	0.005089058524173028	0.0005211047420531526	0.0	0.00299625468164794	0.000690846286701209	0.00022988505747126436	0.0	0.006691449814126394	0.0030241935483870967	0.000980872976949485	0.0	0.0013908205841446453	0.002036659877800407	0.0009022556390977444	0.0023912003825920613	0.006546644844517185	0.00029515938606847696	0.0	0.0007711289327575571	0.001392757660167131	0.0005213764337851929	0.0005470459518599562	0.0009335978527249387	0.0	0.0008173273395995096	0.012205754141238012	0.0	0.006049606775559589	0.0014641288433382138	0.00035137034434293746	0.006390748630553865	0.0005945303210463733	0.0011342155009451795	0.002482709700301472	0.005804311774461028	0.00018583906337112061	0.0003505082369435682	0.00020483408439164277	0.0007069136151562279	0.02828528894302341	0.0011821801891488302	0.017534246575342465	0.00548218290555694	0.0003720238095238095	0.0005217845030002609	0.000509078567792296	0.0005065856129685917	0.0005452562704471102	0.0	0.003194888178913738	0.00040064102564102563	0.0011928429423459245	0.0020876826722338203	0.001525165226232842	0.0007394626571358146	0.0013759889920880633	0.0029455081001472753	0.0005452562704471102	0.0018917001655237645	0.0015236160487557136	0.00015135462388375965	8.499065102838688e-05	0.0009189969804384928	0.0	0.0005289605924358636	0.0
Limimaricola	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.049585446349512e-05
Limnohabitans	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026068821689259646	0.0	0.00011669973159061734	0.0	0.0002043318348998774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018583906337112061	0.0003505082369435682	0.00020483408439164277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Limosilactobacillus	genus	0.0038461538461538464	0.0	0.0032258064516129032	0.004700352526439483	0.0	0.0	0.00042211903756859433	0.0	0.0010162601626016261	0.0003852080123266564	0.001584786053882726	0.0	0.0004317789291882556	0.0	0.005089058524173028	0.0	0.0	0.000749063670411985	0.0003454231433506045	0.00022988505747126436	0.0	0.0007434944237918215	0.0030241935483870967	0.000980872976949485	0.0	0.0013908205841446453	0.0	0.0	0.003347680535628886	0.0038188761593016913	0.0	0.0006821282401091405	0.00030845157310302283	0.0006963788300835655	0.0005213764337851929	0.0002735229759299781	0.000350099194771852	0.0	0.001021659174499387	0.00929962220284801	0.0007027406886858749	0.0038314176245210726	0.0014641288433382138	0.00017568517217146873	0.0012172854534388314	0.0007927070947284979	0.0011342155009451795	0.0039014009576165986	0.002902155887230514	0.00018583906337112061	0.0003505082369435682	0.00020483408439164277	0.0014138272303124558	0.004466098254161592	6.222000995520159e-05	0.001095890410958904	0.00174433092449539	0.0003720238095238095	0.0	0.0006787714237230613	0.00025329280648429586	0.0005452562704471102	0.0	0.001597444089456869	0.001201923076923077	0.0015904572564612327	0.005741127348643006	0.0020335536349771225	0.0017254128666502342	0.0013759889920880633	0.019882179675994108	0.0010905125408942203	0.00035469378103570584	0.002031488065007618	0.0	0.0	0.00446369961927268	0.0	0.00039672044432689763	0.0
Liquorilactobacillus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026068821689259646	0.0	0.0	0.0	0.0	0.0011624527753560012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005219206680584551	0.0	0.00024648755237860487	0.0	0.0003681885125184094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Loigolactobacillus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004904364884747426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020165355918531962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004060089321965083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024648755237860487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteimonas	genus	0.0	0.0006215040397762585	0.0	0.0023501762632197414	0.0	0.0	0.0	0.0009940357852882703	0.003048780487804878	0.0003852080123266564	0.000792393026941363	0.0004621072088724584	0.0004317789291882556	0.0005952380952380953	0.0	0.0005211047420531526	0.0	0.0	0.0003454231433506045	0.000689655172413793	0.0	0.0	0.0010080645161290322	0.000980872976949485	0.0	0.0	0.002036659877800407	0.0	0.0014347202295552368	0.0005455537370430987	0.00029515938606847696	0.00034106412005457026	0.00015422578655151142	0.0006963788300835655	0.0007820646506777894	0.0008205689277899343	0.0008168981211343214	0.0	0.002043318348998774	0.0008718395815170009	0.0014054813773717498	0.001008267795926598	0.004392386530014641	0.0	0.00030432136335970786	0.0	0.0015122873345935729	0.00017733640716439085	0.0012437810945273632	0.00037167812674224123	0.0	0.00040966816878328555	0.0	0.0002706726214643389	0.00024888003982080636	0.001095890410958904	0.00124595066035385	0.0011160714285714285	0.0	0.0	0.0005065856129685917	0.0004089422028353326	0.0	0.0	0.0	0.0	0.003131524008350731	0.0005083884087442806	0.0	0.0010319917440660474	0.0007363770250368188	0.0005452562704471102	0.0	0.0005078720162519045	0.0	0.0	0.00039385584875935406	0.0	0.0002644802962179318	0.0
Luteococcus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006766815536608473	0.0	0.0	0.0	0.0	0.0	0.00016969285593076533	0.00025329280648429586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024648755237860487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lutibacter	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000689655172413793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysobacter	genus	0.0	0.0	0.0	0.0023501762632197414	0.0	0.0	0.0	0.0009940357852882703	0.0020325203252032522	0.0003852080123266564	0.0	0.0004621072088724584	0.0004317789291882556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009564801530368245	0.0	0.0	0.0	0.0	0.0	0.0005213764337851929	0.0008205689277899343	0.000700198389543704	0.0	0.0004086636697997548	0.0002906131938390003	0.0035137034434293743	0.0006049606775559589	0.0014641288433382138	0.00035137034434293746	0.0006086427267194157	0.0	0.0015122873345935729	0.0	0.00041459369817578774	0.0005575171901133618	0.0	0.0006145022531749283	0.0001413827230312456	0.00013533631073216944	0.0	0.0007305936073059361	0.00024919013207077	0.0003720238095238095	0.0005217845030002609	0.0006787714237230613	0.00025329280648429586	0.0002726281352235551	0.0	0.0	0.0	0.0011928429423459245	0.0	0.0	0.00024648755237860487	0.0003439972480220158	0.0007363770250368188	0.0010905125408942203	0.0	0.0	0.0	0.0003399626041135475	0.0001312852829197847	0.0	0.0006612007405448294	0.00016099170892699025
Mageeibacillus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013533631073216944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mailhella	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022988505747126436	0.0	0.0	0.0	0.0004904364884747426	0.0	0.0	0.0	0.0003007518796992481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002735229759299781	0.00011669973159061734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019817677368212446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.222000995520159e-05	0.00018264840182648402	0.00024919013207077	0.0003720238095238095	0.00026089225150013044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003681885125184094	0.0	0.0	0.0	0.0	0.0	0.0001312852829197847	0.0	0.0	0.0
Mammaliicoccus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024919013207077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005219206680584551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinilactibacillus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003454231433506045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marmoricola	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003720238095238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilia	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047824007651841227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005616399887672002	0.0	0.0	0.0007027406886858749	0.00020165355918531962	0.0014641288433382138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011160714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004540638716512789	0.0	0.0	0.0	0.0001322401481089659	0.0015294212348064074
Massilioclostridium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026089225150013044	0.0	0.0	0.00013631406761177754	0.0	0.0	0.0	0.0	0.0	0.0	0.00024648755237860487	0.0	0.0	0.0	0.00011823126034523528	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter	genus	0.0038461538461538464	0.0006215040397762585	0.0006451612903225806	0.0023501762632197414	0.0	0.0	0.0	0.0009940357852882703	0.0020325203252032522	0.0011556240369799693	0.001584786053882726	0.0004621072088724584	0.0012953367875647669	0.0005952380952380953	0.002544529262086514	0.0005211047420531526	0.0	0.000749063670411985	0.000690846286701209	0.00022988505747126436	0.00558659217877095	0.006691449814126394	0.0020161290322580645	0.000980872976949485	0.0	0.004172461752433936	0.004073319755600814	0.0015037593984962407	0.0009564801530368245	0.0005455537370430987	0.00029515938606847696	0.0006821282401091405	0.00015422578655151142	0.0	0.0013034410844629822	0.0008205689277899343	0.0005834986579530867	0.0	0.0008173273395995096	0.0011624527753560012	0.0014054813773717498	0.001008267795926598	0.0	0.0007027406886858749	0.0009129640900791236	0.0005945303210463733	0.0003780718336483932	0.0	0.002902155887230514	0.000929195316855603	0.0003505082369435682	0.0	0.0	0.0020300446609825416	0.00012444001991040318	0.00036529680365296805	0.00099676052828308	0.0011160714285714285	0.0013044612575006521	0.0008484642796538266	0.0005065856129685917	0.0006815703380588877	0.0	0.003194888178913738	0.0008012820512820513	0.004771371769383698	0.0015657620041753654	0.003050330452465684	0.001971900419028839	0.0006879944960440316	0.0022091310751104565	0.0005452562704471102	0.0010640813431071175	0.0015236160487557136	0.0	0.0	0.0002625705658395694	0.0	0.0006612007405448294	0.0
Megamonas	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011823126034523528	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera	genus	0.0	0.001243008079552517	0.0032258064516129032	0.009400705052878966	0.0	0.0030120481927710845	0.001266357112705783	0.0009940357852882703	0.0010162601626016261	0.0011556240369799693	0.002377179080824089	0.0009242144177449168	0.0012953367875647669	0.0	0.002544529262086514	0.0	0.0	0.00299625468164794	0.0010362694300518134	0.000689655172413793	0.0	0.005947955390334572	0.0030241935483870967	0.0014713094654242277	0.0	0.004172461752433936	0.002036659877800407	0.0018045112781954887	0.0009564801530368245	0.0032733224222585926	0.0011806375442739079	0.0006821282401091405	0.0006169031462060457	0.0020891364902506965	0.0	0.0013676148796498905	0.0008168981211343214	0.0	0.001021659174499387	0.002034292356873002	0.0028109627547434997	0.01068763863682194	0.0014641288433382138	0.0008784258608573436	0.0015216068167985392	0.00039635354736424893	0.0011342155009451795	0.0005320092214931725	0.0024875621890547263	0.0013008734435978444	0.0003505082369435682	0.0008193363375665711	0.00042414816909373674	0.0010826904858573555	0.00018666002986560479	0.015525114155251141	0.00224271118863693	0.0018601190476190475	0.0005217845030002609	0.0013575428474461226	0.0007598784194528875	0.0009541984732824427	0.0	0.004792332268370607	0.001201923076923077	0.003976143141153081	0.004697286012526096	0.0020335536349771225	0.0032043381809218636	0.0006879944960440316	0.0022091310751104565	0.0	0.0020099314258689997	0.0025393600812595226	0.0	8.499065102838688e-05	0.0009189969804384928	0.0	0.0011901613329806928	8.049585446349512e-05
Meiothermus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001563314226159458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Merdibacter	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011669973159061734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016969285593076533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Merdimmobilis	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001322401481089659	0.0
Merdimonas	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003852080123266564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003454231433506045	0.0	0.0	0.0	0.0	0.0004904364884747426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008205689277899343	0.00011669973159061734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013533631073216944	0.0	0.0	0.0	0.0	0.00026089225150013044	0.00033938571186153065	0.0	0.0004089422028353326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011823126034523528	0.0005078720162519045	0.0	0.0	0.0	0.0	0.0001322401481089659	0.0
Mesorhizobium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016969285593076533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005989817310572028	0.0	0.0
Metallibacterium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016969285593076533	0.0	0.0	0.0	0.0	0.0	0.0	0.0005219206680584551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metalysinibacillus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013631406761177754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metapseudomonas	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011669973159061734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020483408439164277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001312852829197847	0.0005989817310572028	0.0	0.0
Methylibium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005211047420531526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004904364884747426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021082220660576245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018583906337112061	0.0	0.00040966816878328555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005219206680584551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylobacterium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007027406886858749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
